ID,SUM(additions),SUM(deletions),SUM(num_easy_y1),year,status
1,1,1,0,2010,new
2,73,27,0,2010,new
3,3,1,0,2011,new
4,93,44,0,2011,new
5,5078,5083,0,2011,new
6,937,644,0,2011,new
7,12072,12067,0,2011,new
8,732,652,0,2011,new
9,369,108,0,2011,new
10,1,1,0,2011,new
11,1042,139,0,2011,new
12,118,20,0,2011,new
13,253,64,0,2011,new
14,192,14,0,2011,new
15,1,1,0,2011,new
16,40,5,0,2011,new
17,3658,2553,0,2011,new
18,4319,593,0,2011,new
19,162,139,0,2011,new
20,281,211,0,2011,new
21,11623,4050,0,2011,new
22,503,128,0,2011,new
23,479,192,0,2011,new
24,284,150,0,2011,new
25,10,10,0,2011,new
26,205,88,0,2011,new
27,1046,1949,0,2011,new
28,19,13,0,2012,new
29,4,4,0,2012,new
30,8,8,0,2012,new
31,133,7,0,2012,new
32,5,11,0,2012,new
33,34,12,0,2012,new
34,222,241,0,2012,new
35,1,1,0,2012,new
36,141,62,0,2012,new
37,8217,4402,0,2012,new
38,2,2,0,2012,new
39,84,75,0,2012,new
40,10,14,0,2012,new
41,2,2,0,2012,new
42,300,16,0,2012,new
43,3,1,0,2012,new
44,31,32,0,2012,new
45,125,37,0,2012,new
46,17,17,0,2012,new
47,2,2,0,2012,new
48,191,255,0,2012,new
49,46,21,0,2012,new
50,2172,1208,0,2012,new
51,20,50,0,2012,new
52,148,180,0,2012,new
53,40,0,0,2012,new
54,1,1,0,2012,new
55,8389,8208,0,2012,new
56,2262,4246,0,2012,new
57,31,20,0,2012,new
58,445,147,0,2012,new
59,1,1,0,2012,new
60,253,105,0,2012,new
61,316,1,0,2012,new
62,77,53,0,2012,new
63,1686,1418,0,2012,new
64,316,258,0,2012,new
65,188,57,0,2012,new
66,7,7,0,2012,new
67,599,30,0,2012,new
68,34,2,0,2012,new
69,1,1,0,2012,new
70,4,3,0,2012,new
71,3890,1877,0,2012,new
72,365,12,0,2012,new
73,6,1,0,2012,new
74,121,90,0,2012,new
75,351,564,0,2012,new
76,12405,18713,0,2012,new
77,5,2,0,2012,new
78,25,9,0,2012,new
79,33,33,0,2012,new
80,5,5,0,2012,new
81,12,10,0,2012,new
82,18,3,0,2012,new
83,1,1,0,2012,new
84,5757,3762,0,2012,new
85,156,79,0,2012,new
86,3,3,0,2012,new
87,39,28,0,2012,new
88,2290,1260,0,2012,new
89,87,13,0,2012,new
90,35,48,0,2012,new
91,29,6,0,2012,new
92,25941,21141,0,2012,new
93,893,641,0,2012,new
94,5,5,0,2012,new
95,186,114,0,2012,new
96,2,2,0,2012,new
97,42,25,0,2012,new
98,67,51,0,2012,new
99,1,1,0,2012,new
100,5,2,0,2012,new
101,1,1,0,2012,new
102,197,33,0,2012,new
103,3,2,0,2012,new
104,64,2,0,2012,new
105,1653,832,0,2012,new
106,33,9,0,2012,new
107,67,9,0,2012,new
108,1,1,0,2012,new
109,34,12,0,2012,new
110,1,1,0,2012,new
111,521,600,0,2012,new
112,1,1,0,2012,new
113,17,15,0,2012,new
114,5,5,0,2012,new
115,2,2,0,2012,new
116,4058,1660,0,2012,new
117,70,1,0,2012,new
118,172,325,0,2012,new
119,352,173,0,2012,new
120,2,2,0,2012,new
121,1,1,0,2012,new
122,1,1,0,2012,new
123,1305,451,0,2012,new
124,4,3,0,2012,new
125,37,9,0,2012,new
126,1701,396,0,2012,new
127,6,10,0,2012,new
128,939,58,0,2012,new
129,9,112,0,2012,new
130,9,9,0,2012,new
131,2,2,0,2012,new
132,19,69,0,2012,new
133,33,18,0,2012,new
134,872,194,0,2012,new
135,2730,1242,0,2012,new
136,1331,1096,0,2013,new
137,1635,1041,0,2013,new
138,3,5,0,2013,new
139,1,1,0,2013,new
140,79,7,0,2013,new
141,201,118,0,2013,new
142,137,8,0,2013,new
143,302,43,0,2013,new
144,3,1,0,2013,new
145,10051,7664,0,2013,intermediate
146,139577,172007,1,2013,new
147,1,1,0,2013,new
148,16851,13868,0,2013,new
149,201,106,0,2013,new
150,1,1,0,2013,new
151,2,2,0,2013,new
152,3583,2003,0,2013,new
153,226,116,0,2013,new
154,287,0,0,2013,new
155,31,2,0,2013,new
156,7,3,0,2013,new
157,106,6,0,2013,new
158,6,6,0,2013,new
159,6,6,0,2013,new
160,1,1,0,2013,new
161,44,6,0,2013,new
162,1,1,0,2013,new
163,125780,124625,0,2013,intermediate
164,8377,5777,0,2013,new
165,64,63,0,2013,new
166,731,644,0,2013,new
167,2411,1537,0,2013,new
168,38,6,0,2013,new
169,183592,179998,0,2013,new
170,43,68,0,2013,new
171,61,42,0,2013,new
172,31,19,0,2013,new
173,32,5,0,2013,new
174,2178,1416,0,2013,new
175,2,3,0,2013,new
176,2,2,0,2013,new
177,23,13,0,2013,new
178,116,52,0,2013,new
179,2,3,0,2013,new
180,118,2,0,2013,new
181,4125,1790,0,2013,new
182,3999,3460,0,2013,new
183,0,2,0,2013,new
184,198,23,0,2013,new
185,1,0,0,2013,new
186,2,2,0,2013,new
187,237,10,0,2013,new
188,21,1,0,2013,new
189,1,1,0,2013,new
190,1128,163,0,2013,new
191,287,159,0,2013,new
192,33,4,0,2013,new
193,31,4,0,2013,new
194,24,0,0,2013,new
195,2197,1220,0,2013,new
196,1468,1320,0,2013,new
197,7,6,0,2013,new
198,172,11,0,2013,new
199,38,37,0,2013,new
200,4,4,0,2013,new
201,23,18,0,2013,new
202,7338,4180,0,2013,new
203,1,1,0,2013,new
204,2,2,0,2013,new
205,14,10,0,2013,new
206,33,21,0,2013,new
207,21,5,0,2013,new
208,113,99,0,2013,new
209,2,2,0,2013,new
210,56,138,0,2013,new
211,23,3,0,2013,new
212,168,26,0,2013,new
213,79,9,0,2013,new
214,2,1,0,2013,new
215,62,30,0,2013,new
216,80171,46060,0,2013,new
217,11,2,0,2013,new
218,2059,1836,0,2013,new
219,34,10,0,2013,new
220,596,125,0,2013,new
221,1,1,0,2013,new
222,2152,766,0,2013,new
223,143,78,0,2013,new
224,16,16,0,2013,new
225,35,17,0,2013,new
226,11,6,0,2013,new
227,1,1,0,2013,new
228,33,11,0,2013,new
229,2,2,0,2013,new
230,1,1,0,2013,new
231,5,2,0,2013,new
232,316,161,0,2013,new
233,67707,43199,0,2013,new
234,15004,61,0,2013,new
235,10400,6811,0,2013,new
236,160,26,0,2013,new
237,4980,3981,0,2013,new
238,2,2,0,2013,new
239,3167,2462,0,2013,new
240,102844,45553,0,2013,new
241,590,380,0,2013,new
242,291,21,0,2013,new
243,61,24,0,2013,new
244,111,82,0,2013,new
245,47,1,0,2013,new
246,18,0,0,2013,new
247,209,216,0,2013,new
248,619,169,0,2013,new
249,12,1,0,2013,new
250,31,3,0,2013,new
251,46723,36083,0,2013,new
252,1399,864,0,2013,new
253,94,13,0,2013,new
254,636,179,0,2013,new
255,17,13,0,2013,new
256,4,3,0,2013,new
257,570,543,0,2013,new
258,2,2,0,2013,new
259,8475,6639,0,2013,new
260,44,44,0,2013,new
261,11,0,0,2013,new
262,773,365,0,2013,new
263,2,2,0,2013,new
264,121,2,0,2013,new
265,8,6,0,2013,new
266,202,100,0,2013,new
267,68,20,0,2013,new
268,190980,171160,0,2013,intermediate
269,1345,1398,0,2013,new
270,167,52,0,2013,new
271,270,186,0,2013,new
272,40,2,0,2013,new
273,223,182,0,2013,new
274,128,41,0,2013,new
275,3264,2513,0,2013,new
276,277,252,0,2013,new
277,9440,9832,0,2013,new
278,139,90,0,2013,new
279,1,1,0,2013,new
280,206,59,0,2013,new
281,126,58,0,2013,new
282,1793,1794,0,2013,new
283,93,7,0,2013,new
284,263,3,0,2013,new
285,1,4,0,2013,new
286,3039,1287,0,2013,new
287,370,196,0,2013,new
288,409,405,0,2013,new
289,0,7,0,2013,new
290,668,422,0,2013,new
291,1,1,0,2013,new
292,7,2,0,2013,new
293,0,5,0,2013,new
294,17445,7093,0,2013,new
295,13,13,0,2013,new
296,37,11,0,2013,new
297,21,49,0,2013,new
298,13,10,0,2013,new
299,41,4,0,2013,new
300,9,5,0,2013,new
301,15,0,0,2013,new
302,298,0,0,2013,new
303,0,19,0,2013,new
304,5267,6000,0,2013,new
305,3,3,0,2013,intermediate
306,1,1,0,2013,new
307,93,43,0,2013,new
308,1,1,0,2013,new
309,191,4,0,2013,new
310,608,353,0,2013,new
311,25,24,0,2013,new
312,1,0,0,2013,new
313,1,1,0,2013,new
314,12,11,0,2013,new
315,56,0,0,2013,new
316,4,26,0,2013,new
317,4,4,0,2013,new
318,976,784,0,2013,new
319,35,3,0,2013,new
320,10,7,0,2013,new
321,1297,1289,0,2013,new
322,20596,2712,0,2013,new
323,1668,920,0,2013,new
324,247,110,0,2013,new
325,38621,34311,0,2013,new
326,1,1,0,2013,new
327,2,1,0,2013,new
328,19896,14420,30,2013,new
329,9,12,0,2013,new
330,48,6,0,2013,new
331,725,142,0,2013,new
332,3,0,0,2013,new
333,1,1,0,2013,new
334,14,6,0,2013,new
335,78,20,0,2013,new
336,14,10,0,2013,new
337,11,2,0,2013,new
338,103,0,0,2013,new
339,2,2,0,2013,new
340,2228,1771,0,2013,new
341,5004,9505,0,2013,new
342,9218,5671,0,2013,new
343,14,10,0,2013,new
344,254,93,0,2013,new
345,35,35,0,2013,new
346,38,31,0,2013,new
347,4890,4851,0,2013,new
348,85,126,0,2013,new
349,1,1,0,2013,new
350,1,1,0,2013,new
351,87,92,0,2013,new
352,44,40,0,2013,new
353,21,1,0,2013,new
354,1,0,0,2013,new
355,36,52,0,2013,new
356,3513,3138,0,2013,new
357,762,637,0,2013,new
358,3081,4227,0,2013,new
359,18,13,0,2013,new
360,1649,831,0,2013,new
361,439,249,0,2013,new
362,296,19,0,2013,new
363,1109,1131,0,2013,new
364,15,12,0,2013,new
365,1351,100,0,2013,new
366,458,68,0,2013,new
367,976,1350,0,2013,new
368,52,32,0,2013,new
369,561,135,0,2013,new
370,148,9,0,2013,new
371,153,181,0,2013,new
372,1,1,0,2013,intermediate
373,4699,3885,0,2013,new
374,32521,24280,0,2013,new
375,39,38,0,2013,new
376,6208,4586,3,2013,new
377,173869,135652,0,2013,new
378,1729,1256,0,2013,new
379,6,2,0,2013,new
380,30,20,0,2013,new
381,3121,2625,0,2013,new
382,17,0,0,2013,new
383,78,30,0,2013,new
384,4006,819,0,2013,new
385,655,71,0,2013,new
386,799,748,0,2013,new
387,7,7,0,2013,new
388,815,557,0,2013,new
389,99,10,0,2013,new
390,8,8,0,2013,new
391,17,6,0,2013,new
392,337,162,0,2013,new
393,196,177,0,2013,new
394,399,317,0,2013,new
395,1,1,0,2013,new
396,4415,3613,0,2013,new
397,36,24,0,2013,new
398,374,185,0,2013,new
399,38,0,0,2013,new
400,169,85,0,2013,new
401,680,274,0,2013,new
402,408,256,0,2013,new
403,26,10,0,2013,new
404,77,8,0,2013,new
405,281,257,0,2013,new
406,282,33,0,2013,new
407,1,1,0,2013,new
408,21,0,0,2013,new
409,19,29,0,2013,new
410,194,378,0,2013,new
411,50,50,0,2013,new
412,207,104,0,2013,new
413,282,0,0,2013,new
414,1494,1383,0,2013,new
415,1935,1799,0,2013,new
416,5866,4952,0,2013,new
417,9,9,0,2013,new
418,1,1,0,2014,new
419,1,1,0,2014,new
420,3,2,0,2014,new
421,4,5,0,2014,new
422,1,1,0,2014,new
423,7,6,0,2014,new
424,2,2,0,2014,new
425,11618,11247,0,2014,new
426,6212,5697,0,2014,new
427,1,5,0,2014,new
428,1689,1587,0,2014,new
429,2477,1731,0,2014,new
430,1706,1407,0,2014,new
431,20,0,0,2014,new
432,1314,1091,0,2014,new
433,150,2,0,2014,new
434,24,32,0,2014,new
435,1,1,0,2014,new
436,1,1,0,2014,new
437,1,1,0,2014,new
438,23,1,0,2014,new
439,239,182,0,2014,new
440,1,1,0,2014,new
441,1,1,0,2014,new
442,187,8,0,2014,new
443,108,35,0,2014,new
444,4,4,0,2014,new
445,23,13,0,2014,new
446,1,1,0,2014,new
447,122,10,0,2014,new
448,13,55,0,2014,new
449,6,8,0,2014,new
450,2570,1590,0,2014,new
451,8,8,0,2014,new
452,35,36,0,2014,new
453,2,2,0,2014,new
454,3,0,0,2014,new
455,49,17,0,2014,new
456,6,0,0,2014,new
457,335525,291576,1,2014,new
458,341,284,0,2014,new
459,35,5,0,2014,new
460,146261,122123,0,2014,intermediate
461,1594,1451,0,2014,new
462,1,1,0,2014,new
463,18,2,0,2014,new
464,49,65,0,2014,intermediate
465,1289,896,0,2014,new
466,1138,544,0,2014,new
467,63,6,0,2014,new
468,532,376,0,2014,new
469,6,6,0,2014,new
470,119,103,0,2014,new
471,37,2,0,2014,new
472,0,1,0,2014,new
473,88,68,0,2014,new
474,61,2,0,2014,new
475,6,6,0,2014,new
476,3,3,0,2014,new
477,4,2,0,2014,new
478,3,0,0,2014,new
479,663,465,0,2014,new
480,1,5,0,2014,new
481,1,2,0,2014,new
482,729,660,0,2014,new
483,924,934,0,2014,new
484,26,9,0,2014,new
485,75,13,0,2014,new
486,1,0,0,2014,new
487,2,2,0,2014,new
488,6,6,0,2014,new
489,2,1,0,2014,new
490,33,20,0,2014,new
491,1674,1722,0,2014,new
492,31,5,0,2014,new
493,224,3,0,2014,new
494,242,9,0,2014,new
495,479,467,1,2014,new
496,5,5,0,2014,new
497,2,2,0,2014,new
498,260,58,0,2014,new
499,215,36,0,2014,new
500,4307,3000,0,2014,new
501,8,12,0,2014,new
502,1032,961,7,2014,new
503,11291,31,0,2014,new
504,2,2,0,2014,new
505,4461,2349,5,2014,new
506,8,7,0,2014,new
507,107,29,0,2014,new
508,2,2,0,2014,new
509,21898,25289,0,2014,new
510,19,19,0,2014,new
511,12,4,0,2014,new
512,33,10,0,2014,new
513,236,67,0,2014,new
514,108,36,0,2014,new
515,2,2,0,2014,new
516,49,3,0,2014,new
517,1,1,0,2014,new
518,1,1,0,2014,new
519,6,2,0,2014,new
520,55,8,0,2014,new
521,92,90,0,2014,new
522,21,21,0,2014,new
523,1,1,0,2014,new
524,1985,2076,0,2014,new
525,18,0,0,2014,new
526,58,57,0,2014,intermediate
527,9,4,0,2014,new
528,1,4,0,2014,new
529,4151,4053,0,2014,new
530,3,3,0,2014,new
531,1195,708,0,2014,new
532,2,2,0,2014,new
533,2808,2870,0,2014,new
534,16,18,0,2014,new
535,1,1,0,2014,new
536,24,10,0,2014,new
537,0,5,0,2014,new
538,37,0,0,2014,new
539,2,2,0,2014,new
540,18,0,0,2014,new
541,3,3,0,2014,new
542,10,0,0,2014,new
543,1957,395,16,2014,new
544,101,101,0,2014,new
545,57,60,0,2014,new
546,126,40,1,2014,new
547,425,120,0,2014,new
548,1,1,0,2014,new
549,13,13,0,2014,new
550,10,1,1,2014,new
551,1,1,0,2014,new
552,25,25,0,2014,new
553,4,5,0,2014,new
554,151,62,0,2014,new
555,1,1,0,2014,new
556,28,2,0,2014,new
557,134,64,0,2014,intermediate
558,17311,16076,1,2014,new
559,239,102,0,2014,new
560,54,71,0,2014,new
561,201,124,0,2014,new
562,3972,4177,0,2014,new
563,785,89,0,2014,new
564,62,9,0,2014,new
565,3916,2998,0,2014,new
566,35,12,0,2014,new
567,148,22,0,2014,new
568,58,51,0,2014,new
569,63,5,0,2014,new
570,2,2,0,2014,new
571,18,8,0,2014,new
572,112,34,0,2014,new
573,46,0,0,2014,new
574,135,3,0,2014,new
575,1,1,0,2014,new
576,807,45,0,2014,new
577,4,3,0,2014,new
578,55,24,2,2014,new
579,3,9,0,2014,new
580,6,0,0,2014,new
581,6,6,0,2014,new
582,9594,6204,14,2014,new
583,133,115,0,2014,new
584,2,2,0,2014,new
585,389,12,0,2014,new
586,1056,876,0,2014,new
587,3,21,0,2014,new
588,513,93,0,2014,new
589,14,7,0,2014,new
590,9,4,0,2014,new
591,50683,58924,0,2014,new
592,12018,9452,0,2014,new
593,47,14,0,2014,new
594,747,441,0,2014,new
595,7,1,0,2014,new
596,843,1407,0,2014,new
597,2205,2056,0,2014,new
598,4,4,0,2014,new
599,59,5,0,2014,new
600,1,1,0,2014,new
601,12,16,0,2014,intermediate
602,538,224,0,2014,new
603,9841,9495,0,2014,new
604,2,2,0,2014,new
605,17,1,0,2014,new
606,21,13,0,2014,new
607,2,2,0,2014,new
608,1206,914,0,2014,new
609,91,46,0,2014,new
610,10,5,0,2014,new
611,23,17,0,2014,new
612,0,2,0,2014,new
613,69,15,0,2014,new
614,1,1,0,2014,new
615,1,1,0,2014,new
616,1,1,0,2014,new
617,4,4,0,2014,new
618,73,42,2,2014,new
619,2,10,0,2014,new
620,132,141,0,2014,new
621,1,1,0,2014,new
622,41,41,0,2014,new
623,547,12,0,2014,new
624,1,1,0,2014,new
625,223,390,0,2014,new
626,443,118,0,2014,new
627,2,2,0,2014,new
628,1,1,0,2014,new
629,13,58,0,2014,new
630,48,3,0,2014,new
631,229,130,0,2014,new
632,1,1,0,2014,new
633,91,17,0,2014,new
634,3,3,0,2014,new
635,56,33,0,2014,new
636,154,0,0,2014,new
637,162,40,0,2014,new
638,5,5,0,2014,new
639,228,135,0,2014,new
640,2,2,0,2014,new
641,20,20,0,2014,new
642,3,2,0,2014,new
643,182,24,0,2014,new
644,58,61,0,2014,new
645,3012,1115,0,2014,new
646,1,1,0,2014,new
647,14,57,0,2014,new
648,3,3,0,2014,new
649,1,1,0,2014,new
650,35,14,0,2014,new
651,1,1,0,2014,new
652,1,1,0,2014,new
653,70,92,0,2014,new
654,5,5,0,2014,new
655,4,4,0,2014,new
656,56,6,0,2014,new
657,16,2,0,2014,new
658,19552,25434,1,2014,new
659,24472,19872,0,2014,intermediate
660,28102,16415,0,2014,new
661,371,64,0,2014,new
662,1,0,0,2014,new
663,88,86,0,2014,new
664,42,23,0,2014,new
665,32,2,0,2014,new
666,5,5,0,2014,new
667,7375,5749,0,2014,new
668,104,36,1,2014,new
669,81,81,0,2014,new
670,1,1,0,2014,new
671,6,6,0,2014,new
672,57,12,0,2014,new
673,56,18,0,2014,new
674,40,3,0,2014,new
675,5,5,0,2014,new
676,100,34,0,2014,new
677,10,3,0,2014,new
678,1,1,0,2014,new
679,6,6,0,2014,new
680,9,9,0,2014,new
681,2,2,0,2014,new
682,7,3,0,2014,new
683,947,890,0,2014,new
684,1,0,1,2014,new
685,38,6,0,2014,new
686,2,0,0,2014,new
687,1,1,0,2014,new
688,18,2,0,2014,new
689,6,6,0,2014,new
690,253,172,0,2014,new
691,1,1,0,2014,new
692,69,38,0,2014,new
693,360,110,0,2014,new
694,1710,186,0,2014,new
695,387,2,0,2014,new
696,50,3,0,2014,new
697,2898,1830,0,2014,new
698,94,59,0,2014,new
699,3,3,0,2014,new
700,264,156,0,2014,new
701,56,59,0,2014,new
702,1,1,0,2014,new
703,16,20,1,2014,new
704,16,9,0,2014,new
705,4,5,0,2014,new
706,1249,1974,0,2014,new
707,2,2,0,2014,new
708,1,1,0,2014,new
709,2,2,0,2014,new
710,1,1,0,2014,new
711,1,1,0,2014,new
712,2,0,1,2014,new
713,236,152,0,2014,new
714,90,28,0,2014,new
715,154,91,1,2014,new
716,81,32,0,2014,new
717,1,1,0,2014,new
718,15,3,1,2014,new
719,5,4,0,2014,new
720,2,1,0,2014,new
721,10,80,0,2014,new
722,2,2,0,2014,new
723,0,66,0,2014,new
724,28,1,0,2014,new
725,1,1,0,2014,new
726,19265,11316,0,2014,new
727,141,73,0,2014,new
728,5122,9744,0,2014,new
729,7648,4899,11,2014,intermediate
730,123,123,0,2014,new
731,1072,1062,0,2014,new
732,100,43,0,2014,new
733,280,54,0,2014,new
734,44,37,0,2014,new
735,266,213,0,2014,new
736,134,35,0,2014,new
737,15,15,0,2014,new
738,45,41,0,2014,new
739,32,2,0,2014,new
740,1,1,0,2014,new
741,13,12,0,2014,new
742,331,16,0,2014,new
743,325,20,0,2014,new
744,1,1,0,2014,new
745,1,1,0,2014,new
746,2,2,0,2014,new
747,11,5,0,2014,new
748,3,3,0,2014,new
749,5,2,0,2014,new
750,28,29,0,2014,new
751,41,1,2,2014,new
752,6,6,0,2014,new
753,40,14,0,2014,new
754,1152,166,1,2014,new
755,59,37,0,2014,new
756,1,1,0,2014,new
757,659,186,0,2014,new
758,2,2,0,2014,new
759,336,104,0,2014,new
760,12,9,0,2014,new
761,14,15,0,2014,new
762,97,8,0,2014,new
763,174,35,0,2014,new
764,1204,1611,0,2014,new
765,647,251,0,2014,new
766,46,15,0,2014,new
767,159,18,0,2014,new
768,288,92,0,2014,new
769,8,8,0,2014,new
770,464,373,0,2014,new
771,382,248,0,2014,new
772,70,56,0,2014,new
773,41,42,0,2014,new
774,36,35,0,2014,new
775,84,38,0,2014,new
776,51,6,0,2014,new
777,85,0,0,2014,new
778,1,1,0,2014,new
779,46,60,0,2014,new
780,1,1,0,2014,new
781,36,38,0,2014,new
782,0,2,0,2014,new
783,64,1,0,2014,new
784,164,114,0,2014,new
785,430,283,0,2014,new
786,34,2,0,2014,new
787,5,5,0,2014,new
788,1,1,0,2014,new
789,7,0,0,2014,new
790,11,3,0,2014,new
791,1,1,0,2014,new
792,25,18,0,2014,new
793,66,19,0,2014,new
794,366,219,0,2014,new
795,181,189,0,2014,new
796,902,1400,0,2014,new
797,8193,8147,0,2014,new
798,305,115,0,2014,new
799,292,64,0,2014,new
800,141,29,0,2014,new
801,225,56,0,2014,new
802,372,69,0,2014,new
803,12590,8476,3,2014,new
804,39352,51493,1,2014,new
805,1151,472,0,2014,new
806,1,1,0,2014,new
807,2,2,0,2014,new
808,1,1,0,2014,new
809,10117,12693,0,2014,new
810,283,119,0,2014,new
811,1,1,0,2014,new
812,1,1,0,2014,new
813,119,21,0,2014,new
814,1,1,0,2014,new
815,39,24,0,2014,new
816,4,4,0,2014,new
817,3,1,0,2014,new
818,18,13,0,2014,new
819,1,1,0,2014,new
820,841,535,1,2014,new
821,112911,103320,0,2014,new
822,267,1,0,2014,new
823,38,37,0,2014,new
824,255,256,0,2014,new
825,15,14,0,2014,new
826,21675,16596,7,2014,new
827,3108,2331,0,2014,new
828,169,70,0,2014,new
829,1297,1170,0,2014,new
830,140,87,0,2014,new
831,445,126,0,2014,new
832,289,235,0,2014,new
833,35,66,0,2014,new
834,1217,1450,0,2014,new
835,157,65,0,2014,intermediate
836,26,26,0,2014,new
837,3509,2017,0,2014,new
838,2,2,0,2014,new
839,15,1,0,2014,new
840,20,15,0,2014,intermediate
841,74,73,0,2014,new
842,1,1,0,2014,new
843,1,1,0,2014,new
844,3823,1861,0,2014,new
845,8,2,0,2014,new
846,520,66,0,2014,new
847,11,36,2,2014,new
848,452,154,0,2014,new
